threshold,sensitivity,specificity,accuracy,precision,f1,tn,fp,fn,tp,meets_constraints
0.267,0.9583333333333334,0.464,0.6446700507614214,0.5073529411764706,0.6634615384615384,58,67,3,69,False
0.268,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.269,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.27,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.271,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.272,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.273,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.274,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.275,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.276,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.277,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.278,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.279,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.28,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.281,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.28200000000000003,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.28300000000000003,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.28400000000000003,0.9583333333333334,0.472,0.649746192893401,0.5111111111111111,0.6666666666666666,59,66,3,69,False
0.28500000000000003,0.9583333333333334,0.48,0.6548223350253807,0.5149253731343284,0.6699029126213593,60,65,3,69,False
0.28600000000000003,0.9583333333333334,0.48,0.6548223350253807,0.5149253731343284,0.6699029126213593,60,65,3,69,False
0.28700000000000003,0.9583333333333334,0.48,0.6548223350253807,0.5149253731343284,0.6699029126213593,60,65,3,69,False
0.28800000000000003,0.9583333333333334,0.48,0.6548223350253807,0.5149253731343284,0.6699029126213593,60,65,3,69,False
0.289,0.9583333333333334,0.48,0.6548223350253807,0.5149253731343284,0.6699029126213593,60,65,3,69,False
0.29,0.9583333333333334,0.48,0.6548223350253807,0.5149253731343284,0.6699029126213593,60,65,3,69,False
0.291,0.9583333333333334,0.48,0.6548223350253807,0.5149253731343284,0.6699029126213593,60,65,3,69,False
0.292,0.9583333333333334,0.48,0.6548223350253807,0.5149253731343284,0.6699029126213593,60,65,3,69,False
0.293,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.294,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.295,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.296,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.297,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.298,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.299,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.3,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.301,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.302,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.303,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.304,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.305,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.306,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.307,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.308,0.9583333333333334,0.496,0.6649746192893401,0.5227272727272727,0.6764705882352942,62,63,3,69,False
0.309,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.31,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.311,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.312,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.313,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.314,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.315,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.316,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.317,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.318,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.319,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.32,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.321,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.322,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.323,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.324,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.325,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.326,0.9583333333333334,0.504,0.6700507614213198,0.5267175572519084,0.6798029556650246,63,62,3,69,False
0.327,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.328,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.329,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.33,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.331,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.332,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.333,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.334,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.335,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.336,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.337,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.338,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.339,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.34,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.341,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.342,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.343,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.34400000000000003,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.34500000000000003,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.34600000000000003,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.34700000000000003,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.34800000000000003,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.34900000000000003,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.35000000000000003,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.35100000000000003,0.9583333333333334,0.512,0.6751269035532995,0.5307692307692308,0.6831683168316831,64,61,3,69,False
0.352,0.9583333333333334,0.52,0.6802030456852792,0.5348837209302325,0.6865671641791045,65,60,3,69,False
0.353,0.9583333333333334,0.52,0.6802030456852792,0.5348837209302325,0.6865671641791045,65,60,3,69,False
0.354,0.9583333333333334,0.52,0.6802030456852792,0.5348837209302325,0.6865671641791045,65,60,3,69,False
0.355,0.9583333333333334,0.52,0.6802030456852792,0.5348837209302325,0.6865671641791045,65,60,3,69,False
0.356,0.9583333333333334,0.528,0.6852791878172588,0.5390625,0.69,66,59,3,69,False
0.357,0.9583333333333334,0.528,0.6852791878172588,0.5390625,0.69,66,59,3,69,False
0.358,0.9583333333333334,0.528,0.6852791878172588,0.5390625,0.69,66,59,3,69,False
0.359,0.9583333333333334,0.528,0.6852791878172588,0.5390625,0.69,66,59,3,69,False
0.36,0.9583333333333334,0.528,0.6852791878172588,0.5390625,0.69,66,59,3,69,False
0.361,0.9583333333333334,0.528,0.6852791878172588,0.5390625,0.69,66,59,3,69,False
0.362,0.9583333333333334,0.528,0.6852791878172588,0.5390625,0.69,66,59,3,69,False
0.363,0.9583333333333334,0.528,0.6852791878172588,0.5390625,0.69,66,59,3,69,False
0.364,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.365,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.366,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.367,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.368,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.369,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.37,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.371,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.372,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.373,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.374,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.375,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.376,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.377,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.378,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.379,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.38,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.381,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.382,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.383,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.384,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.385,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.386,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.387,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.388,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.389,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.39,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.391,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.392,0.9583333333333334,0.536,0.6903553299492385,0.5433070866141733,0.6934673366834172,67,58,3,69,False
0.393,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.394,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.395,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.396,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.397,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.398,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.399,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.4,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.401,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.402,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.403,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.404,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.405,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.406,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.40700000000000003,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.40800000000000003,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.40900000000000003,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.41000000000000003,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.41100000000000003,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.41200000000000003,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.41300000000000003,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.41400000000000003,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.41500000000000004,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.41600000000000004,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.417,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.418,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.419,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.42,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.421,0.9583333333333334,0.544,0.6954314720812182,0.5476190476190477,0.696969696969697,68,57,3,69,False
0.422,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.423,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.424,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.425,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.426,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.427,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.428,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.429,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.43,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.431,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.432,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.433,0.9583333333333334,0.552,0.700507614213198,0.552,0.700507614213198,69,56,3,69,False
0.434,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.435,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.436,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.437,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.438,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.439,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.44,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.441,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.442,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.443,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.444,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.445,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.446,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.447,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.448,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.449,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.45,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.451,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.452,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.453,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.454,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.455,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.456,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.457,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.458,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.459,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.46,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.461,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.462,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.463,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.464,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.465,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.466,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.467,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.468,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.46900000000000003,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.47000000000000003,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.47100000000000003,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.47200000000000003,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.47300000000000003,0.9583333333333334,0.56,0.7055837563451777,0.5564516129032258,0.7040816326530612,70,55,3,69,False
0.47400000000000003,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.47500000000000003,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.47600000000000003,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.47700000000000004,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.47800000000000004,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.47900000000000004,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.48,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.481,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.482,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.483,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.484,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.485,0.9583333333333334,0.568,0.7106598984771574,0.5609756097560976,0.7076923076923077,71,54,3,69,False
0.486,0.9583333333333334,0.576,0.7157360406091371,0.5655737704918032,0.711340206185567,72,53,3,69,False
0.487,0.9583333333333334,0.576,0.7157360406091371,0.5655737704918032,0.711340206185567,72,53,3,69,False
0.488,0.9583333333333334,0.576,0.7157360406091371,0.5655737704918032,0.711340206185567,72,53,3,69,False
0.489,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.49,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.491,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.492,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.493,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.494,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.495,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.496,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.497,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.498,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.499,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.5,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.501,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.502,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.503,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.504,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.505,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.506,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.507,0.9583333333333334,0.584,0.7208121827411168,0.5702479338842975,0.7150259067357513,73,52,3,69,False
0.508,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.509,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.51,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.511,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.512,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.513,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.514,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.515,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.516,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.517,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.518,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.519,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.52,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.521,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.522,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.523,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.524,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.525,0.9583333333333334,0.592,0.7258883248730964,0.575,0.71875,74,51,3,69,False
0.526,0.9583333333333334,0.6,0.7309644670050761,0.5798319327731093,0.7225130890052356,75,50,3,69,False
0.527,0.9583333333333334,0.6,0.7309644670050761,0.5798319327731093,0.7225130890052356,75,50,3,69,False
